2025-06-27 14:19:11.117 | INFO     | orchestrator.logging_config:__init__:33 | 187:139737289284480 | LoggingManager initialized
2025-06-27 15:30:51.024 | DEBUG    | orchestrator.core:execute_session:150 | 581:140004664499072 | Session context created
2025-06-27 15:30:51.024 | INFO     | orchestrator.core:execute_session:160 | 581:140004664499072 | Session initialized successfully
2025-06-27 15:30:51.025 | INFO     | orchestrator.core:execute_session:139 | 581:140004664499072 | Starting exploration session
2025-06-27 15:30:51.025 | DEBUG    | orchestrator.core:_create_context:187 | 581:140004664499072 | Creating session context
2025-06-27 15:30:51.025 | DEBUG    | orchestrator.core:_create_context:201 | 581:140004664499072 | Session context created successfully
2025-06-27 15:30:51.025 | DEBUG    | orchestrator.core:execute_session:150 | 581:140004664499072 | Session context created
2025-06-27 15:30:51.026 | INFO     | orchestrator.core:execute_session:160 | 581:140004664499072 | Session initialized successfully
2025-06-27 15:30:51.026 | INFO     | orchestrator.core:execute_session:139 | 581:140004664499072 | Starting exploration session
2025-06-27 15:30:51.026 | DEBUG    | orchestrator.core:_create_context:187 | 581:140004664499072 | Creating session context
2025-06-27 15:30:51.026 | DEBUG    | orchestrator.core:_create_context:201 | 581:140004664499072 | Session context created successfully
2025-06-27 15:30:51.028 | DEBUG    | orchestrator.core:execute_session:150 | 581:140004664499072 | Session context created
2025-06-27 15:30:51.028 | INFO     | orchestrator.core:execute_session:160 | 581:140004664499072 | Session initialized successfully
2025-06-27 15:31:03.120 | INFO     | orchestrator.logging_config:__init__:33 | 586:139896057600896 | LoggingManager initialized
2025-06-27 15:31:03.120 | INFO     | orchestrator.logging_config:setup_logging:372 | 586:139896057600896 | Logging system configured successfully
2025-06-27 15:31:03.121 | INFO     | __main__:test_logging:36 | 586:139896057600896 | Test du système de logging depuis script
2025-06-27 15:31:03.127 | INFO     | __main__:test_logging:43 | 586:139896057600896 | Test de log spécifique à un agent
2025-06-27 15:31:03.136 | INFO     | orchestrator.cache_manager:__init__:37 | 586:139896057600896 | CacheManager initialized
2025-06-27 15:31:03.136 | DEBUG    | orchestrator.cache_manager:connect:76 | 586:139896057600896 | Attempting Redis connection
2025-06-27 15:31:03.158 | INFO     | orchestrator.cache_manager:connect:86 | 586:139896057600896 | Connected to Redis successfully
2025-06-27 15:31:03.160 | DEBUG    | orchestrator.cache_manager:set:255 | 586:139896057600896 | Cache set for key: script_test_key (TTL: 300s)
2025-06-27 15:31:03.160 | DEBUG    | orchestrator.cache_manager:get:180 | 586:139896057600896 | Cache get operation started
2025-06-27 15:31:03.161 | DEBUG    | orchestrator.cache_manager:get:207 | 586:139896057600896 | Cache hit
2025-06-27 15:31:03.172 | INFO     | agents.base:__init__:62 | 586:139896057600896 | Agent initialized
2025-06-27 15:31:03.173 | DEBUG    | agents.agent_normalization:execute:35 | 586:139896057600896 | Starting normalization execution
2025-06-27 15:31:03.174 | INFO     | agents.base:pre_execute:82 | 586:139896057600896 | Starting agent execution
2025-06-27 15:31:03.174 | DEBUG    | agents.agent_normalization:execute:45 | 586:139896057600896 | Checking cache for normalization result
2025-06-27 15:31:03.175 | DEBUG    | orchestrator.cache_manager:get:180 | 586:139896057600896 | Cache get operation started
2025-06-27 15:31:03.176 | DEBUG    | orchestrator.cache_manager:get:192 | 586:139896057600896 | Cache miss
2025-06-27 15:31:03.176 | DEBUG    | agents.agent_normalization:execute:60 | 586:139896057600896 | Validating input data
2025-06-27 15:31:03.176 | DEBUG    | agents.agent_normalization:execute:70 | 586:139896057600896 | Starting name normalization (fake mode)
2025-06-27 15:31:03.177 | DEBUG    | agents.agent_normalization:_normalize_name_fake:214 | 586:139896057600896 | Starting fake name normalization
2025-06-27 15:31:03.177 | DEBUG    | agents.agent_normalization:_normalize_name_fake:225 | 586:139896057600896 | Basic cleaning completed
2025-06-27 15:31:03.178 | DEBUG    | agents.agent_normalization:_normalize_name_fake:241 | 586:139896057600896 | Legal forms removed
2025-06-27 15:31:03.178 | DEBUG    | agents.agent_normalization:_normalize_name_fake:271 | 586:139896057600896 | Name normalization completed
2025-06-27 15:31:03.178 | DEBUG    | agents.agent_normalization:execute:78 | 586:139896057600896 | Name normalization completed
2025-06-27 15:31:03.179 | DEBUG    | agents.agent_normalization:execute:87 | 586:139896057600896 | Starting enterprise matching (fake mode)
2025-06-27 15:31:03.179 | DEBUG    | agents.agent_normalization:execute:95 | 586:139896057600896 | Enterprise matching completed
2025-06-27 15:31:03.180 | DEBUG    | agents.agent_normalization:execute:104 | 586:139896057600896 | Starting named entity extraction (fake mode)
2025-06-27 15:31:03.180 | DEBUG    | agents.agent_normalization:execute:112 | 586:139896057600896 | Named entity extraction completed
2025-06-27 15:31:03.181 | DEBUG    | agents.agent_normalization:execute:132 | 586:139896057600896 | Validating consolidated data
2025-06-27 15:31:03.181 | WARNING  | agents.agent_normalization:execute:141 | 586:139896057600896 | Data validation errors found
2025-06-27 15:31:03.181 | INFO     | agents.agent_normalization:execute:149 | 586:139896057600896 | Normalization execution successful
2025-06-27 15:31:03.182 | DEBUG    | agents.agent_normalization:execute:177 | 586:139896057600896 | Caching normalization result
2025-06-27 15:31:03.183 | DEBUG    | orchestrator.cache_manager:set:255 | 586:139896057600896 | Cache set for key: agent:normalization:Test Company SARL:-6885214149982840847 (TTL: 3600s)
2025-06-27 15:31:03.183 | INFO     | agents.base:post_execute:101 | 586:139896057600896 | Agent execution completed
2025-06-27 15:31:03.184 | WARNING  | agents.base:post_execute:114 | 586:139896057600896 | Agent execution had errors
2025-06-27 15:31:03.190 | INFO     | agents.base:__init__:62 | 586:139896057600896 | Agent initialized
2025-06-27 15:31:03.191 | DEBUG    | agents.agent_identification:execute:32 | 586:139896057600896 | Starting identification execution
2025-06-27 15:31:03.191 | INFO     | agents.base:pre_execute:82 | 586:139896057600896 | Starting agent execution
2025-06-27 15:31:03.192 | DEBUG    | agents.agent_identification:execute:42 | 586:139896057600896 | Retrieving normalization data
2025-06-27 15:31:03.192 | DEBUG    | agents.agent_identification:execute:55 | 586:139896057600896 | Checking for existing SIREN
2025-06-27 15:31:03.192 | DEBUG    | agents.agent_identification:execute:67 | 586:139896057600896 | Using SIREN from normalization
2025-06-27 15:31:03.193 | DEBUG    | agents.agent_identification:execute:95 | 586:139896057600896 | Starting website URL search (fake mode)
2025-06-27 15:31:03.193 | DEBUG    | agents.agent_identification:execute:104 | 586:139896057600896 | Website URL search completed
2025-06-27 15:31:03.193 | INFO     | agents.agent_identification:execute:126 | 586:139896057600896 | Identification execution successful
2025-06-27 15:31:03.194 | INFO     | agents.base:post_execute:101 | 586:139896057600896 | Agent execution completed
2025-06-27 15:31:03.201 | INFO     | agents.base:__init__:62 | 586:139896057600896 | Agent initialized
2025-06-27 15:31:03.201 | DEBUG    | agents.agent_validation:execute:30 | 586:139896057600896 | Starting validation execution
2025-06-27 15:31:03.202 | INFO     | agents.base:pre_execute:82 | 586:139896057600896 | Starting agent execution
2025-06-27 15:31:03.202 | DEBUG    | agents.agent_validation:execute:40 | 586:139896057600896 | Validating input data
2025-06-27 15:31:03.203 | DEBUG    | agents.agent_validation:execute:50 | 586:139896057600896 | Starting conflict detection (fake mode)
2025-06-27 15:31:03.203 | DEBUG    | agents.agent_validation:execute:58 | 586:139896057600896 | Conflict detection completed
2025-06-27 15:31:03.204 | DEBUG    | agents.agent_validation:execute:66 | 586:139896057600896 | Starting conflict resolution (fake mode)
2025-06-27 15:31:03.204 | DEBUG    | agents.agent_validation:execute:74 | 586:139896057600896 | Conflict resolution completed
2025-06-27 15:31:03.204 | DEBUG    | agents.agent_validation:execute:82 | 586:139896057600896 | Calculating consistency score
2025-06-27 15:31:03.205 | DEBUG    | agents.agent_validation:execute:94 | 586:139896057600896 | Consistency score calculated
2025-06-27 15:31:03.205 | DEBUG    | agents.agent_validation:execute:101 | 586:139896057600896 | Identifying linked entities (fake mode)
2025-06-27 15:31:03.205 | DEBUG    | agents.agent_validation:execute:108 | 586:139896057600896 | Linked entities identification completed
2025-06-27 15:31:03.206 | DEBUG    | agents.agent_validation:execute:118 | 586:139896057600896 | Data quality score calculated
2025-06-27 15:31:03.206 | INFO     | agents.agent_validation:execute:137 | 586:139896057600896 | Validation execution successful
2025-06-27 15:31:03.207 | INFO     | agents.base:post_execute:101 | 586:139896057600896 | Agent execution completed
2025-06-27 15:31:03.207 | INFO     | orchestrator.core:__init__:122 | 586:139896057600896 | OrchestrationEngine initialized
2025-06-27 15:31:03.207 | INFO     | orchestrator.core:execute_session:139 | 586:139896057600896 | Starting exploration session
2025-06-27 15:31:03.208 | DEBUG    | orchestrator.core:_create_context:187 | 586:139896057600896 | Creating session context
2025-06-27 15:31:03.208 | DEBUG    | orchestrator.core:_create_context:201 | 586:139896057600896 | Session context created successfully
2025-06-27 15:31:03.208 | DEBUG    | orchestrator.core:execute_session:150 | 586:139896057600896 | Session context created
2025-06-27 15:31:03.208 | INFO     | orchestrator.core:execute_session:160 | 586:139896057600896 | Session initialized successfully
2025-06-27 15:31:03.210 | INFO     | orchestrator.cache_manager:disconnect:106 | 586:139896057600896 | Disconnected from Redis
2025-06-27 15:31:15.817 | INFO     | orchestrator.logging_config:__init__:33 | 591:140121039670144 | LoggingManager initialized
2025-06-27 15:31:15.817 | INFO     | orchestrator.cache_manager:__init__:37 | 591:140121039670144 | CacheManager initialized
2025-06-27 15:31:15.818 | DEBUG    | orchestrator.cache_manager:connect:76 | 591:140121039670144 | Attempting Redis connection
2025-06-27 15:31:15.821 | INFO     | orchestrator.cache_manager:connect:86 | 591:140121039670144 | Connected to Redis successfully
2025-06-27 15:31:15.822 | DEBUG    | orchestrator.cache_manager:set:255 | 591:140121039670144 | Cache set for key: test_cache_key (TTL: 60s)
2025-06-27 15:31:15.822 | DEBUG    | orchestrator.cache_manager:get:180 | 591:140121039670144 | Cache get operation started
2025-06-27 15:31:15.822 | DEBUG    | orchestrator.cache_manager:get:207 | 591:140121039670144 | Cache hit
2025-06-27 15:31:15.824 | INFO     | orchestrator.cache_manager:invalidate_pattern:289 | 591:140121039670144 | Invalidated 1 keys matching pattern: test_cache_key
2025-06-27 15:31:15.824 | DEBUG    | orchestrator.cache_manager:get:180 | 591:140121039670144 | Cache get operation started
2025-06-27 15:31:15.825 | DEBUG    | orchestrator.cache_manager:get:192 | 591:140121039670144 | Cache miss
2025-06-27 15:31:15.825 | INFO     | orchestrator.cache_manager:disconnect:106 | 591:140121039670144 | Disconnected from Redis
2025-06-27 15:31:15.981 | INFO     | orchestrator.logging_config:__init__:33 | 591:140121039670144 | LoggingManager initialized
2025-06-27 15:31:15.981 | INFO     | orchestrator.logging_config:setup_logging:298 | 591:140121039670144 | Logging system reconfigured
2025-06-27 15:31:15.981 | INFO     | __main__:test_logging_system:343 | 591:140121039670144 | Test log INFO
2025-06-27 15:31:15.982 | WARNING  | __main__:test_logging_system:344 | 591:140121039670144 | Test log WARNING
2025-06-27 15:31:15.982 | ERROR    | __main__:test_logging_system:345 | 591:140121039670144 | Test log ERROR
2025-06-27 15:31:15.989 | INFO     | __main__:test_logging_system:349 | 591:140121039670144 | Test agent log
2025-06-27 15:31:15.990 | INFO     | orchestrator.logging_config:log_performance_metric:203 | 591:140121039670144 | 📊 test_function_performance: 0.123s
2025-06-27 15:31:15.991 | INFO     | orchestrator.logging_config:log_session_event:266 | 591:140121039670144 | 🎯 Session e7ccee06-9c28-4fcb-bd5b-454601f6dccf: test_event
2025-06-27 15:31:15.993 | INFO     | orchestrator.cache_manager:__init__:37 | 591:140121039670144 | CacheManager initialized
2025-06-27 15:31:15.994 | DEBUG    | orchestrator.cache_manager:connect:76 | 591:140121039670144 | Attempting Redis connection
2025-06-27 15:31:15.997 | INFO     | orchestrator.cache_manager:connect:86 | 591:140121039670144 | Connected to Redis successfully
2025-06-27 15:31:16.100 | INFO     | orchestrator.logging_config:__init__:33 | 591:140121039670144 | LoggingManager initialized
2025-06-27 15:31:16.100 | INFO     | orchestrator.logging_config:setup_logging:298 | 591:140121039670144 | Logging system reconfigured
2025-06-27 15:31:16.100 | INFO     | __main__:test_infrastructure_integration:509 | 591:140121039670144 | Début test intégration
2025-06-27 15:31:16.101 | DEBUG    | orchestrator.cache_manager:set:255 | 591:140121039670144 | Cache set for key: integration_test_b5b954b3-f964-411b-990f-d4244d02a9d6 (TTL: 300s)
2025-06-27 15:31:16.115 | DEBUG    | orchestrator.cache_manager:get:180 | 591:140121039670144 | Cache get operation started
2025-06-27 15:31:16.116 | DEBUG    | orchestrator.cache_manager:get:207 | 591:140121039670144 | Cache hit
2025-06-27 15:31:16.126 | INFO     | orchestrator.logging_config:log_performance_metric:203 | 591:140121039670144 | 📊 infrastructure_integration_test: 0.016017675399780273s
2025-06-27 15:31:16.128 | INFO     | orchestrator.cache_manager:disconnect:106 | 591:140121039670144 | Disconnected from Redis
2025-06-27 15:31:17.716 | INFO     | orchestrator.logging_config:__init__:33 | 598:140273592028032 | LoggingManager initialized
2025-06-27 15:31:17.717 | INFO     | orchestrator.cache_manager:__init__:37 | 598:140273592028032 | CacheManager initialized
2025-06-27 15:31:17.717 | DEBUG    | orchestrator.cache_manager:connect:76 | 598:140273592028032 | Attempting Redis connection
2025-06-27 15:31:17.738 | INFO     | orchestrator.cache_manager:connect:86 | 598:140273592028032 | Connected to Redis successfully
2025-06-27 15:31:17.746 | INFO     | agents.base:__init__:62 | 598:140273592028032 | Agent initialized
2025-06-27 15:31:17.747 | DEBUG    | agents.agent_normalization:execute:35 | 598:140273592028032 | Starting normalization execution
2025-06-27 15:31:17.747 | INFO     | agents.base:pre_execute:82 | 598:140273592028032 | Starting agent execution
2025-06-27 15:31:17.748 | DEBUG    | agents.agent_normalization:execute:45 | 598:140273592028032 | Checking cache for normalization result
2025-06-27 15:31:17.748 | DEBUG    | orchestrator.cache_manager:get:180 | 598:140273592028032 | Cache get operation started
2025-06-27 15:31:17.749 | DEBUG    | orchestrator.cache_manager:get:192 | 598:140273592028032 | Cache miss
2025-06-27 15:31:17.749 | DEBUG    | agents.agent_normalization:execute:60 | 598:140273592028032 | Validating input data
2025-06-27 15:31:17.750 | DEBUG    | agents.agent_normalization:execute:70 | 598:140273592028032 | Starting name normalization (fake mode)
2025-06-27 15:31:17.750 | DEBUG    | agents.agent_normalization:_normalize_name_fake:214 | 598:140273592028032 | Starting fake name normalization
2025-06-27 15:31:17.750 | DEBUG    | agents.agent_normalization:_normalize_name_fake:225 | 598:140273592028032 | Basic cleaning completed
2025-06-27 15:31:17.751 | DEBUG    | agents.agent_normalization:_normalize_name_fake:241 | 598:140273592028032 | Legal forms removed
2025-06-27 15:31:17.752 | DEBUG    | agents.agent_normalization:_normalize_name_fake:271 | 598:140273592028032 | Name normalization completed
2025-06-27 15:31:17.752 | DEBUG    | agents.agent_normalization:execute:78 | 598:140273592028032 | Name normalization completed
2025-06-27 15:31:17.752 | DEBUG    | agents.agent_normalization:execute:87 | 598:140273592028032 | Starting enterprise matching (fake mode)
2025-06-27 15:31:17.752 | DEBUG    | agents.agent_normalization:execute:95 | 598:140273592028032 | Enterprise matching completed
2025-06-27 15:31:17.753 | DEBUG    | agents.agent_normalization:execute:104 | 598:140273592028032 | Starting named entity extraction (fake mode)
2025-06-27 15:31:17.753 | DEBUG    | agents.agent_normalization:execute:112 | 598:140273592028032 | Named entity extraction completed
2025-06-27 15:31:17.753 | DEBUG    | agents.agent_normalization:execute:132 | 598:140273592028032 | Validating consolidated data
2025-06-27 15:31:17.754 | WARNING  | agents.agent_normalization:execute:141 | 598:140273592028032 | Data validation errors found
2025-06-27 15:31:17.754 | INFO     | agents.agent_normalization:execute:149 | 598:140273592028032 | Normalization execution successful
2025-06-27 15:31:17.754 | DEBUG    | agents.agent_normalization:execute:177 | 598:140273592028032 | Caching normalization result
2025-06-27 15:31:17.757 | DEBUG    | orchestrator.cache_manager:set:255 | 598:140273592028032 | Cache set for key: agent:normalization:Société Test SARL:8518798430890478572 (TTL: 3600s)
2025-06-27 15:31:17.757 | INFO     | agents.base:post_execute:101 | 598:140273592028032 | Agent execution completed
2025-06-27 15:31:17.757 | WARNING  | agents.base:post_execute:114 | 598:140273592028032 | Agent execution had errors
2025-06-27 15:31:17.758 | DEBUG    | orchestrator.cache_manager:get:180 | 598:140273592028032 | Cache get operation started
2025-06-27 15:31:17.758 | DEBUG    | orchestrator.cache_manager:get:207 | 598:140273592028032 | Cache hit
2025-06-27 15:31:17.759 | INFO     | orchestrator.cache_manager:disconnect:106 | 598:140273592028032 | Disconnected from Redis
2025-06-27 15:31:17.759 | INFO     | orchestrator.cache_manager:__init__:37 | 598:140273592028032 | CacheManager initialized
2025-06-27 15:31:17.760 | DEBUG    | orchestrator.cache_manager:connect:76 | 598:140273592028032 | Attempting Redis connection
2025-06-27 15:31:17.762 | INFO     | orchestrator.cache_manager:connect:86 | 598:140273592028032 | Connected to Redis successfully
2025-06-27 15:31:17.769 | INFO     | agents.base:__init__:62 | 598:140273592028032 | Agent initialized
2025-06-27 15:31:17.770 | DEBUG    | agents.agent_identification:execute:32 | 598:140273592028032 | Starting identification execution
2025-06-27 15:31:17.770 | INFO     | agents.base:pre_execute:82 | 598:140273592028032 | Starting agent execution
2025-06-27 15:31:17.770 | DEBUG    | agents.agent_identification:execute:42 | 598:140273592028032 | Retrieving normalization data
2025-06-27 15:31:17.771 | DEBUG    | agents.agent_identification:execute:55 | 598:140273592028032 | Checking for existing SIREN
2025-06-27 15:31:17.771 | DEBUG    | agents.agent_identification:execute:67 | 598:140273592028032 | Using SIREN from normalization
2025-06-27 15:31:17.771 | DEBUG    | agents.agent_identification:execute:95 | 598:140273592028032 | Starting website URL search (fake mode)
2025-06-27 15:31:17.772 | DEBUG    | agents.agent_identification:execute:104 | 598:140273592028032 | Website URL search completed
2025-06-27 15:31:17.772 | INFO     | agents.agent_identification:execute:126 | 598:140273592028032 | Identification execution successful
2025-06-27 15:31:17.773 | INFO     | agents.base:post_execute:101 | 598:140273592028032 | Agent execution completed
2025-06-27 15:31:17.773 | INFO     | orchestrator.cache_manager:__init__:37 | 598:140273592028032 | CacheManager initialized
2025-06-27 15:31:17.773 | DEBUG    | orchestrator.cache_manager:connect:76 | 598:140273592028032 | Attempting Redis connection
2025-06-27 15:31:17.776 | INFO     | orchestrator.cache_manager:connect:86 | 598:140273592028032 | Connected to Redis successfully
2025-06-27 15:31:17.776 | DEBUG    | agents.agent_identification:execute:32 | 598:140273592028032 | Starting identification execution
2025-06-27 15:31:17.777 | INFO     | agents.base:pre_execute:82 | 598:140273592028032 | Starting agent execution
2025-06-27 15:31:17.777 | DEBUG    | agents.agent_identification:execute:42 | 598:140273592028032 | Retrieving normalization data
2025-06-27 15:31:17.777 | ERROR    | agents.agent_identification:execute:158 | 598:140273592028032 | Identification execution failed
2025-06-27 15:31:17.778 | INFO     | orchestrator.cache_manager:disconnect:106 | 598:140273592028032 | Disconnected from Redis
2025-06-27 15:31:17.778 | INFO     | orchestrator.cache_manager:disconnect:106 | 598:140273592028032 | Disconnected from Redis
2025-06-27 15:31:17.779 | INFO     | orchestrator.cache_manager:__init__:37 | 598:140273592028032 | CacheManager initialized
2025-06-27 15:31:17.779 | DEBUG    | orchestrator.cache_manager:connect:76 | 598:140273592028032 | Attempting Redis connection
2025-06-27 15:31:17.782 | INFO     | orchestrator.cache_manager:connect:86 | 598:140273592028032 | Connected to Redis successfully
2025-06-27 15:31:17.789 | INFO     | agents.base:__init__:62 | 598:140273592028032 | Agent initialized
2025-06-27 15:31:17.790 | DEBUG    | agents.agent_validation:execute:30 | 598:140273592028032 | Starting validation execution
2025-06-27 15:31:17.790 | INFO     | agents.base:pre_execute:82 | 598:140273592028032 | Starting agent execution
2025-06-27 15:31:17.790 | DEBUG    | agents.agent_validation:execute:40 | 598:140273592028032 | Validating input data
2025-06-27 15:31:17.791 | DEBUG    | agents.agent_validation:execute:50 | 598:140273592028032 | Starting conflict detection (fake mode)
2025-06-27 15:31:17.791 | DEBUG    | agents.agent_validation:execute:58 | 598:140273592028032 | Conflict detection completed
2025-06-27 15:31:17.791 | DEBUG    | agents.agent_validation:execute:66 | 598:140273592028032 | Starting conflict resolution (fake mode)
2025-06-27 15:31:17.792 | DEBUG    | agents.agent_validation:execute:74 | 598:140273592028032 | Conflict resolution completed
2025-06-27 15:31:17.792 | DEBUG    | agents.agent_validation:execute:82 | 598:140273592028032 | Calculating consistency score
2025-06-27 15:31:17.792 | DEBUG    | agents.agent_validation:execute:94 | 598:140273592028032 | Consistency score calculated
2025-06-27 15:31:17.793 | DEBUG    | agents.agent_validation:execute:101 | 598:140273592028032 | Identifying linked entities (fake mode)
2025-06-27 15:31:17.793 | DEBUG    | agents.agent_validation:execute:108 | 598:140273592028032 | Linked entities identification completed
2025-06-27 15:31:17.793 | DEBUG    | agents.agent_validation:execute:118 | 598:140273592028032 | Data quality score calculated
2025-06-27 15:31:17.794 | INFO     | agents.agent_validation:execute:137 | 598:140273592028032 | Validation execution successful
2025-06-27 15:31:17.794 | INFO     | agents.base:post_execute:101 | 598:140273592028032 | Agent execution completed
2025-06-27 15:31:17.795 | INFO     | orchestrator.cache_manager:__init__:37 | 598:140273592028032 | CacheManager initialized
2025-06-27 15:31:17.795 | DEBUG    | orchestrator.cache_manager:connect:76 | 598:140273592028032 | Attempting Redis connection
2025-06-27 15:31:17.798 | INFO     | orchestrator.cache_manager:connect:86 | 598:140273592028032 | Connected to Redis successfully
2025-06-27 15:31:17.798 | DEBUG    | agents.agent_validation:execute:30 | 598:140273592028032 | Starting validation execution
2025-06-27 15:31:17.798 | INFO     | agents.base:pre_execute:82 | 598:140273592028032 | Starting agent execution
2025-06-27 15:31:17.799 | DEBUG    | agents.agent_validation:execute:40 | 598:140273592028032 | Validating input data
2025-06-27 15:31:17.799 | DEBUG    | agents.agent_validation:execute:50 | 598:140273592028032 | Starting conflict detection (fake mode)
2025-06-27 15:31:17.800 | DEBUG    | agents.agent_validation:execute:58 | 598:140273592028032 | Conflict detection completed
2025-06-27 15:31:17.800 | DEBUG    | agents.agent_validation:execute:66 | 598:140273592028032 | Starting conflict resolution (fake mode)
2025-06-27 15:31:17.800 | DEBUG    | agents.agent_validation:execute:74 | 598:140273592028032 | Conflict resolution completed
2025-06-27 15:31:17.801 | DEBUG    | agents.agent_validation:execute:82 | 598:140273592028032 | Calculating consistency score
2025-06-27 15:31:17.801 | DEBUG    | agents.agent_validation:execute:94 | 598:140273592028032 | Consistency score calculated
2025-06-27 15:31:17.801 | DEBUG    | agents.agent_validation:execute:101 | 598:140273592028032 | Identifying linked entities (fake mode)
2025-06-27 15:31:17.801 | DEBUG    | agents.agent_validation:execute:108 | 598:140273592028032 | Linked entities identification completed
2025-06-27 15:31:17.802 | DEBUG    | agents.agent_validation:execute:118 | 598:140273592028032 | Data quality score calculated
2025-06-27 15:31:17.802 | INFO     | agents.agent_validation:execute:137 | 598:140273592028032 | Validation execution successful
2025-06-27 15:31:17.803 | INFO     | agents.base:post_execute:101 | 598:140273592028032 | Agent execution completed
2025-06-27 15:31:17.803 | INFO     | orchestrator.cache_manager:disconnect:106 | 598:140273592028032 | Disconnected from Redis
2025-06-27 15:31:17.804 | INFO     | orchestrator.cache_manager:disconnect:106 | 598:140273592028032 | Disconnected from Redis
2025-06-27 15:31:17.805 | INFO     | orchestrator.cache_manager:__init__:37 | 598:140273592028032 | CacheManager initialized
2025-06-27 15:31:17.805 | DEBUG    | orchestrator.cache_manager:connect:76 | 598:140273592028032 | Attempting Redis connection
2025-06-27 15:31:17.807 | INFO     | orchestrator.cache_manager:connect:86 | 598:140273592028032 | Connected to Redis successfully
2025-06-27 15:31:17.807 | INFO     | agents.base:__init__:62 | 598:140273592028032 | Agent initialized
2025-06-27 15:31:17.808 | INFO     | agents.base:__init__:62 | 598:140273592028032 | Agent initialized
2025-06-27 15:31:17.808 | INFO     | agents.base:__init__:62 | 598:140273592028032 | Agent initialized
2025-06-27 15:31:17.809 | DEBUG    | agents.agent_normalization:execute:35 | 598:140273592028032 | Starting normalization execution
2025-06-27 15:31:17.809 | INFO     | agents.base:pre_execute:82 | 598:140273592028032 | Starting agent execution
2025-06-27 15:31:17.809 | DEBUG    | agents.agent_normalization:execute:45 | 598:140273592028032 | Checking cache for normalization result
2025-06-27 15:31:17.810 | DEBUG    | orchestrator.cache_manager:get:180 | 598:140273592028032 | Cache get operation started
2025-06-27 15:31:17.810 | DEBUG    | orchestrator.cache_manager:get:192 | 598:140273592028032 | Cache miss
2025-06-27 15:31:17.810 | DEBUG    | agents.agent_normalization:execute:60 | 598:140273592028032 | Validating input data
2025-06-27 15:31:17.811 | DEBUG    | agents.agent_normalization:execute:70 | 598:140273592028032 | Starting name normalization (fake mode)
2025-06-27 15:31:17.811 | DEBUG    | agents.agent_normalization:_normalize_name_fake:214 | 598:140273592028032 | Starting fake name normalization
2025-06-27 15:31:17.811 | DEBUG    | agents.agent_normalization:_normalize_name_fake:225 | 598:140273592028032 | Basic cleaning completed
2025-06-27 15:31:17.812 | DEBUG    | agents.agent_normalization:_normalize_name_fake:241 | 598:140273592028032 | Legal forms removed
2025-06-27 15:31:17.812 | DEBUG    | agents.agent_normalization:_normalize_name_fake:271 | 598:140273592028032 | Name normalization completed
2025-06-27 15:31:17.812 | DEBUG    | agents.agent_normalization:execute:78 | 598:140273592028032 | Name normalization completed
2025-06-27 15:31:17.813 | DEBUG    | agents.agent_normalization:execute:87 | 598:140273592028032 | Starting enterprise matching (fake mode)
2025-06-27 15:31:17.813 | DEBUG    | agents.agent_normalization:execute:95 | 598:140273592028032 | Enterprise matching completed
2025-06-27 15:31:17.813 | DEBUG    | agents.agent_normalization:execute:104 | 598:140273592028032 | Starting named entity extraction (fake mode)
2025-06-27 15:31:17.813 | DEBUG    | agents.agent_normalization:execute:112 | 598:140273592028032 | Named entity extraction completed
2025-06-27 15:31:17.814 | DEBUG    | agents.agent_normalization:execute:132 | 598:140273592028032 | Validating consolidated data
2025-06-27 15:31:17.814 | WARNING  | agents.agent_normalization:execute:141 | 598:140273592028032 | Data validation errors found
2025-06-27 15:31:17.815 | INFO     | agents.agent_normalization:execute:149 | 598:140273592028032 | Normalization execution successful
2025-06-27 15:31:17.815 | DEBUG    | agents.agent_normalization:execute:177 | 598:140273592028032 | Caching normalization result
2025-06-27 15:31:17.816 | DEBUG    | orchestrator.cache_manager:set:255 | 598:140273592028032 | Cache set for key: agent:normalization:Apple Inc:8518798430890478572 (TTL: 3600s)
2025-06-27 15:31:17.816 | INFO     | agents.base:post_execute:101 | 598:140273592028032 | Agent execution completed
2025-06-27 15:31:17.816 | WARNING  | agents.base:post_execute:114 | 598:140273592028032 | Agent execution had errors
2025-06-27 15:31:17.817 | DEBUG    | agents.agent_identification:execute:32 | 598:140273592028032 | Starting identification execution
2025-06-27 15:31:17.817 | INFO     | agents.base:pre_execute:82 | 598:140273592028032 | Starting agent execution
2025-06-27 15:31:17.817 | DEBUG    | agents.agent_identification:execute:42 | 598:140273592028032 | Retrieving normalization data
2025-06-27 15:31:17.818 | DEBUG    | agents.agent_identification:execute:55 | 598:140273592028032 | Checking for existing SIREN
2025-06-27 15:31:17.818 | DEBUG    | agents.agent_identification:execute:67 | 598:140273592028032 | Using SIREN from normalization
2025-06-27 15:31:17.818 | DEBUG    | agents.agent_identification:execute:95 | 598:140273592028032 | Starting website URL search (fake mode)
2025-06-27 15:31:17.819 | DEBUG    | agents.agent_identification:execute:104 | 598:140273592028032 | Website URL search completed
2025-06-27 15:31:17.819 | INFO     | agents.agent_identification:execute:126 | 598:140273592028032 | Identification execution successful
2025-06-27 15:31:17.819 | INFO     | agents.base:post_execute:101 | 598:140273592028032 | Agent execution completed
2025-06-27 15:31:17.820 | DEBUG    | agents.agent_validation:execute:30 | 598:140273592028032 | Starting validation execution
