2025-06-27 13:37:24.390 | INFO     | orchestrator.logging_config:__init__:33 | 1:140652316081024 | LoggingManager initialized
2025-06-27 15:23:24.688 | DEBUG    | agents.agent_normalization:execute:78 | 482:140150645263232 | Name normalization completed
2025-06-27 15:23:24.688 | DEBUG    | agents.agent_normalization:execute:87 | 482:140150645263232 | Starting enterprise matching (fake mode)
2025-06-27 15:23:24.689 | DEBUG    | agents.agent_normalization:execute:95 | 482:140150645263232 | Enterprise matching completed
2025-06-27 15:23:24.689 | DEBUG    | agents.agent_normalization:execute:104 | 482:140150645263232 | Starting named entity extraction (fake mode)
2025-06-27 15:23:24.689 | DEBUG    | agents.agent_normalization:execute:112 | 482:140150645263232 | Named entity extraction completed
2025-06-27 15:23:24.689 | DEBUG    | agents.agent_normalization:execute:132 | 482:140150645263232 | Validating consolidated data
2025-06-27 15:23:24.690 | WARNING  | agents.agent_normalization:execute:141 | 482:140150645263232 | Data validation errors found
2025-06-27 15:23:24.690 | INFO     | agents.agent_normalization:execute:149 | 482:140150645263232 | Normalization execution successful
2025-06-27 15:23:24.690 | DEBUG    | agents.agent_normalization:execute:177 | 482:140150645263232 | Caching normalization result
2025-06-27 15:23:24.691 | DEBUG    | orchestrator.cache_manager:set:255 | 482:140150645263232 | Cache set for key: agent:normalization:Netflix Inc:2217351111038982458 (TTL: 3600s)
2025-06-27 15:23:24.692 | INFO     | agents.base:post_execute:101 | 482:140150645263232 | Agent execution completed
2025-06-27 15:23:24.692 | WARNING  | agents.base:post_execute:114 | 482:140150645263232 | Agent execution had errors
2025-06-27 15:23:24.693 | INFO     | orchestrator.cache_manager:disconnect:106 | 482:140150645263232 | Disconnected from Redis
2025-06-27 15:30:26.986 | INFO     | orchestrator.logging_config:__init__:33 | 569:139737995537280 | LoggingManager initialized
2025-06-27 15:30:26.987 | INFO     | orchestrator.core:__init__:122 | 569:139737995537280 | OrchestrationEngine initialized
2025-06-27 15:30:26.987 | INFO     | orchestrator.core:__init__:122 | 569:139737995537280 | OrchestrationEngine initialized
2025-06-27 15:30:26.988 | INFO     | orchestrator.core:execute_session:139 | 569:139737995537280 | Starting exploration session
2025-06-27 15:30:26.988 | DEBUG    | orchestrator.core:_create_context:187 | 569:139737995537280 | Creating session context
2025-06-27 15:30:26.988 | DEBUG    | orchestrator.core:_create_context:201 | 569:139737995537280 | Session context created successfully
2025-06-27 15:30:26.989 | DEBUG    | orchestrator.core:execute_session:150 | 569:139737995537280 | Session context created
2025-06-27 15:30:26.989 | INFO     | orchestrator.core:execute_session:160 | 569:139737995537280 | Session initialized successfully
2025-06-27 15:30:26.997 | INFO     | orchestrator.cache_manager:__init__:37 | 569:139737995537280 | CacheManager initialized
2025-06-27 15:30:26.998 | DEBUG    | orchestrator.cache_manager:connect:76 | 569:139737995537280 | Attempting Redis connection
2025-06-27 15:30:27.020 | INFO     | orchestrator.cache_manager:connect:86 | 569:139737995537280 | Connected to Redis successfully
2025-06-27 15:30:27.021 | INFO     | orchestrator.cache_manager:disconnect:106 | 569:139737995537280 | Disconnected from Redis
2025-06-27 15:30:27.022 | INFO     | orchestrator.core:__init__:122 | 569:139737995537280 | OrchestrationEngine initialized
2025-06-27 15:30:27.022 | INFO     | orchestrator.core:execute_session:139 | 569:139737995537280 | Starting exploration session
2025-06-27 15:30:27.023 | DEBUG    | orchestrator.core:_create_context:187 | 569:139737995537280 | Creating session context
2025-06-27 15:30:27.023 | DEBUG    | orchestrator.core:_create_context:201 | 569:139737995537280 | Session context created successfully
2025-06-27 15:30:27.023 | DEBUG    | orchestrator.core:execute_session:150 | 569:139737995537280 | Session context created
2025-06-27 15:30:27.023 | INFO     | orchestrator.core:execute_session:160 | 569:139737995537280 | Session initialized successfully
2025-06-27 15:30:27.024 | INFO     | orchestrator.core:execute_session:139 | 569:139737995537280 | Starting exploration session
2025-06-27 15:30:27.024 | DEBUG    | orchestrator.core:_create_context:187 | 569:139737995537280 | Creating session context
2025-06-27 15:30:27.024 | DEBUG    | orchestrator.core:_create_context:201 | 569:139737995537280 | Session context created successfully
2025-06-27 15:30:27.025 | DEBUG    | orchestrator.core:execute_session:150 | 569:139737995537280 | Session context created
2025-06-27 15:30:27.025 | INFO     | orchestrator.core:execute_session:160 | 569:139737995537280 | Session initialized successfully
2025-06-27 15:30:27.025 | INFO     | orchestrator.core:__init__:122 | 569:139737995537280 | OrchestrationEngine initialized
2025-06-27 15:30:27.026 | INFO     | orchestrator.core:execute_session:139 | 569:139737995537280 | Starting exploration session
2025-06-27 15:30:27.026 | DEBUG    | orchestrator.core:_create_context:187 | 569:139737995537280 | Creating session context
2025-06-27 15:30:27.027 | DEBUG    | orchestrator.core:_create_context:201 | 569:139737995537280 | Session context created successfully
2025-06-27 15:30:27.027 | DEBUG    | orchestrator.core:execute_session:150 | 569:139737995537280 | Session context created
2025-06-27 15:30:27.027 | INFO     | orchestrator.core:execute_session:160 | 569:139737995537280 | Session initialized successfully
2025-06-27 15:30:27.027 | INFO     | orchestrator.core:execute_session:139 | 569:139737995537280 | Starting exploration session
2025-06-27 15:30:27.028 | DEBUG    | orchestrator.core:_create_context:187 | 569:139737995537280 | Creating session context
2025-06-27 15:30:27.028 | DEBUG    | orchestrator.core:_create_context:201 | 569:139737995537280 | Session context created successfully
2025-06-27 15:30:27.028 | DEBUG    | orchestrator.core:execute_session:150 | 569:139737995537280 | Session context created
2025-06-27 15:30:27.028 | INFO     | orchestrator.core:execute_session:160 | 569:139737995537280 | Session initialized successfully
2025-06-27 15:30:27.029 | INFO     | orchestrator.core:execute_session:139 | 569:139737995537280 | Starting exploration session
2025-06-27 15:30:27.029 | DEBUG    | orchestrator.core:_create_context:187 | 569:139737995537280 | Creating session context
2025-06-27 15:30:27.029 | DEBUG    | orchestrator.core:_create_context:201 | 569:139737995537280 | Session context created successfully
2025-06-27 15:30:27.029 | DEBUG    | orchestrator.core:execute_session:150 | 569:139737995537280 | Session context created
2025-06-27 15:30:27.030 | INFO     | orchestrator.core:execute_session:160 | 569:139737995537280 | Session initialized successfully
2025-06-27 15:38:41.611 | INFO     | orchestrator.logging_config:__init__:33 | 664:139709264743296 | LoggingManager initialized
2025-06-27 15:38:41.612 | INFO     | orchestrator.cache_manager:__init__:37 | 664:139709264743296 | CacheManager initialized
2025-06-27 15:38:41.612 | DEBUG    | orchestrator.cache_manager:connect:76 | 664:139709264743296 | Attempting Redis connection
2025-06-27 15:38:41.636 | INFO     | orchestrator.cache_manager:connect:86 | 664:139709264743296 | Connected to Redis successfully
2025-06-27 15:38:41.653 | INFO     | orchestrator.logging_config:__init__:33 | 664:139709264743296 | LoggingManager initialized
2025-06-27 15:38:41.653 | INFO     | orchestrator.logging_config:setup_logging:298 | 664:139709264743296 | Logging system reconfigured
2025-06-27 15:38:41.661 | INFO     | agents.base:__init__:62 | 664:139709264743296 | Agent initialized
2025-06-27 15:38:41.668 | INFO     | agents.base:__init__:62 | 664:139709264743296 | Agent initialized
2025-06-27 15:38:41.676 | INFO     | agents.base:__init__:62 | 664:139709264743296 | Agent initialized
2025-06-27 15:38:41.676 | DEBUG    | agents.agent_normalization:execute:35 | 664:139709264743296 | Starting normalization execution
2025-06-27 15:38:41.677 | INFO     | agents.base:pre_execute:82 | 664:139709264743296 | Starting agent execution
2025-06-27 15:38:41.678 | DEBUG    | agents.agent_normalization:execute:45 | 664:139709264743296 | Checking cache for normalization result
2025-06-27 15:38:41.679 | DEBUG    | orchestrator.cache_manager:get:180 | 664:139709264743296 | Cache get operation started
2025-06-27 15:38:41.679 | DEBUG    | orchestrator.cache_manager:get:192 | 664:139709264743296 | Cache miss
2025-06-27 15:38:41.679 | DEBUG    | agents.agent_normalization:execute:60 | 664:139709264743296 | Validating input data
2025-06-27 15:38:41.680 | DEBUG    | agents.agent_normalization:execute:70 | 664:139709264743296 | Starting name normalization (fake mode)
2025-06-27 15:38:41.681 | DEBUG    | agents.agent_normalization:_normalize_name_fake:214 | 664:139709264743296 | Starting fake name normalization
2025-06-27 15:38:41.682 | DEBUG    | agents.agent_normalization:_normalize_name_fake:225 | 664:139709264743296 | Basic cleaning completed
2025-06-27 15:38:41.682 | DEBUG    | agents.agent_normalization:_normalize_name_fake:241 | 664:139709264743296 | Legal forms removed
2025-06-27 15:38:41.683 | DEBUG    | agents.agent_normalization:_normalize_name_fake:271 | 664:139709264743296 | Name normalization completed
2025-06-27 15:38:41.684 | DEBUG    | agents.agent_normalization:execute:78 | 664:139709264743296 | Name normalization completed
2025-06-27 15:38:41.684 | DEBUG    | agents.agent_normalization:execute:87 | 664:139709264743296 | Starting enterprise matching (fake mode)
2025-06-27 15:38:41.685 | DEBUG    | agents.agent_normalization:execute:95 | 664:139709264743296 | Enterprise matching completed
2025-06-27 15:38:41.686 | DEBUG    | agents.agent_normalization:execute:104 | 664:139709264743296 | Starting named entity extraction (fake mode)
2025-06-27 15:38:41.686 | DEBUG    | agents.agent_normalization:execute:112 | 664:139709264743296 | Named entity extraction completed
2025-06-27 15:38:41.687 | DEBUG    | agents.agent_normalization:execute:132 | 664:139709264743296 | Validating consolidated data
2025-06-27 15:38:41.688 | WARNING  | agents.agent_normalization:execute:141 | 664:139709264743296 | Data validation errors found
2025-06-27 15:38:41.688 | INFO     | agents.agent_normalization:execute:149 | 664:139709264743296 | Normalization execution successful
2025-06-27 15:38:41.689 | DEBUG    | agents.agent_normalization:execute:177 | 664:139709264743296 | Caching normalization result
2025-06-27 15:38:41.691 | DEBUG    | orchestrator.cache_manager:set:255 | 664:139709264743296 | Cache set for key: agent:normalization:Apple Inc:9092030446885577272 (TTL: 3600s)
2025-06-27 15:38:41.691 | INFO     | agents.base:post_execute:101 | 664:139709264743296 | Agent execution completed
2025-06-27 15:38:41.692 | WARNING  | agents.base:post_execute:114 | 664:139709264743296 | Agent execution had errors
2025-06-27 15:38:41.693 | DEBUG    | agents.agent_identification:execute:32 | 664:139709264743296 | Starting identification execution
2025-06-27 15:38:41.694 | INFO     | agents.base:pre_execute:82 | 664:139709264743296 | Starting agent execution
2025-06-27 15:38:41.694 | DEBUG    | agents.agent_identification:execute:42 | 664:139709264743296 | Retrieving normalization data
2025-06-27 15:38:41.695 | DEBUG    | agents.agent_identification:execute:55 | 664:139709264743296 | Checking for existing SIREN
2025-06-27 15:38:41.696 | DEBUG    | agents.agent_identification:execute:67 | 664:139709264743296 | Using SIREN from normalization
2025-06-27 15:38:41.696 | DEBUG    | agents.agent_identification:execute:95 | 664:139709264743296 | Starting website URL search (fake mode)
2025-06-27 15:38:41.697 | DEBUG    | agents.agent_identification:execute:104 | 664:139709264743296 | Website URL search completed
2025-06-27 15:38:41.697 | INFO     | agents.agent_identification:execute:126 | 664:139709264743296 | Identification execution successful
2025-06-27 15:38:41.698 | INFO     | agents.base:post_execute:101 | 664:139709264743296 | Agent execution completed
2025-06-27 15:38:41.699 | DEBUG    | agents.agent_validation:execute:30 | 664:139709264743296 | Starting validation execution
2025-06-27 15:38:41.700 | INFO     | agents.base:pre_execute:82 | 664:139709264743296 | Starting agent execution
2025-06-27 15:38:41.700 | DEBUG    | agents.agent_validation:execute:40 | 664:139709264743296 | Validating input data
2025-06-27 15:38:41.701 | DEBUG    | agents.agent_validation:execute:50 | 664:139709264743296 | Starting conflict detection (fake mode)
2025-06-27 15:38:41.702 | DEBUG    | agents.agent_validation:execute:58 | 664:139709264743296 | Conflict detection completed
2025-06-27 15:38:41.702 | DEBUG    | agents.agent_validation:execute:66 | 664:139709264743296 | Starting conflict resolution (fake mode)
2025-06-27 15:38:41.703 | DEBUG    | agents.agent_validation:execute:74 | 664:139709264743296 | Conflict resolution completed
2025-06-27 15:38:41.704 | DEBUG    | agents.agent_validation:execute:82 | 664:139709264743296 | Calculating consistency score
2025-06-27 15:38:41.704 | DEBUG    | agents.agent_validation:execute:94 | 664:139709264743296 | Consistency score calculated
2025-06-27 15:38:41.705 | DEBUG    | agents.agent_validation:execute:101 | 664:139709264743296 | Identifying linked entities (fake mode)
2025-06-27 15:38:41.705 | DEBUG    | agents.agent_validation:execute:108 | 664:139709264743296 | Linked entities identification completed
2025-06-27 15:38:41.706 | DEBUG    | agents.agent_validation:execute:118 | 664:139709264743296 | Data quality score calculated
2025-06-27 15:38:41.707 | INFO     | agents.agent_validation:execute:137 | 664:139709264743296 | Validation execution successful
2025-06-27 15:38:41.707 | INFO     | agents.base:post_execute:101 | 664:139709264743296 | Agent execution completed
2025-06-27 15:38:41.709 | INFO     | orchestrator.cache_manager:disconnect:106 | 664:139709264743296 | Disconnected from Redis
2025-06-27 15:42:28.588 | INFO     | orchestrator.logging_config:__init__:33 | 750:140153717373824 | LoggingManager initialized
2025-06-27 15:42:28.588 | INFO     | orchestrator.cache_manager:__init__:37 | 750:140153717373824 | CacheManager initialized
2025-06-27 15:42:28.589 | DEBUG    | orchestrator.cache_manager:connect:76 | 750:140153717373824 | Attempting Redis connection
2025-06-27 15:42:28.611 | INFO     | orchestrator.cache_manager:connect:86 | 750:140153717373824 | Connected to Redis successfully
2025-06-27 15:42:28.613 | DEBUG    | orchestrator.cache_manager:set:255 | 750:140153717373824 | Cache set for key: perf_test_0 (TTL: 60s)
2025-06-27 15:42:28.613 | DEBUG    | orchestrator.cache_manager:get:180 | 750:140153717373824 | Cache get operation started
2025-06-27 15:42:28.614 | DEBUG    | orchestrator.cache_manager:get:207 | 750:140153717373824 | Cache hit
2025-06-27 15:42:28.615 | DEBUG    | orchestrator.cache_manager:set:255 | 750:140153717373824 | Cache set for key: perf_test_1 (TTL: 60s)
2025-06-27 15:42:28.616 | DEBUG    | orchestrator.cache_manager:get:180 | 750:140153717373824 | Cache get operation started
2025-06-27 15:42:28.617 | DEBUG    | orchestrator.cache_manager:get:207 | 750:140153717373824 | Cache hit
2025-06-27 15:42:28.618 | DEBUG    | orchestrator.cache_manager:set:255 | 750:140153717373824 | Cache set for key: perf_test_2 (TTL: 60s)
2025-06-27 15:42:28.618 | DEBUG    | orchestrator.cache_manager:get:180 | 750:140153717373824 | Cache get operation started
2025-06-27 15:42:28.619 | DEBUG    | orchestrator.cache_manager:get:207 | 750:140153717373824 | Cache hit
2025-06-27 15:42:28.620 | DEBUG    | orchestrator.cache_manager:set:255 | 750:140153717373824 | Cache set for key: perf_test_3 (TTL: 60s)
2025-06-27 15:42:28.620 | DEBUG    | orchestrator.cache_manager:get:180 | 750:140153717373824 | Cache get operation started
2025-06-27 15:42:28.621 | DEBUG    | orchestrator.cache_manager:get:207 | 750:140153717373824 | Cache hit
2025-06-27 15:42:28.622 | DEBUG    | orchestrator.cache_manager:set:255 | 750:140153717373824 | Cache set for key: perf_test_4 (TTL: 60s)
2025-06-27 15:42:28.622 | DEBUG    | orchestrator.cache_manager:get:180 | 750:140153717373824 | Cache get operation started
2025-06-27 15:42:28.623 | DEBUG    | orchestrator.cache_manager:get:207 | 750:140153717373824 | Cache hit
2025-06-27 15:42:28.624 | DEBUG    | orchestrator.cache_manager:set:255 | 750:140153717373824 | Cache set for key: perf_test_5 (TTL: 60s)
2025-06-27 15:42:28.624 | DEBUG    | orchestrator.cache_manager:get:180 | 750:140153717373824 | Cache get operation started
2025-06-27 15:42:28.625 | DEBUG    | orchestrator.cache_manager:get:207 | 750:140153717373824 | Cache hit
2025-06-27 15:42:28.625 | DEBUG    | orchestrator.cache_manager:set:255 | 750:140153717373824 | Cache set for key: perf_test_6 (TTL: 60s)
2025-06-27 15:42:28.625 | DEBUG    | orchestrator.cache_manager:get:180 | 750:140153717373824 | Cache get operation started
2025-06-27 15:42:28.626 | DEBUG    | orchestrator.cache_manager:get:207 | 750:140153717373824 | Cache hit
2025-06-27 15:42:28.627 | DEBUG    | orchestrator.cache_manager:set:255 | 750:140153717373824 | Cache set for key: perf_test_7 (TTL: 60s)
2025-06-27 15:42:28.627 | DEBUG    | orchestrator.cache_manager:get:180 | 750:140153717373824 | Cache get operation started
2025-06-27 15:42:28.627 | DEBUG    | orchestrator.cache_manager:get:207 | 750:140153717373824 | Cache hit
2025-06-27 15:42:28.628 | DEBUG    | orchestrator.cache_manager:set:255 | 750:140153717373824 | Cache set for key: perf_test_8 (TTL: 60s)
2025-06-27 15:42:28.628 | DEBUG    | orchestrator.cache_manager:get:180 | 750:140153717373824 | Cache get operation started
2025-06-27 15:42:28.629 | DEBUG    | orchestrator.cache_manager:get:207 | 750:140153717373824 | Cache hit
2025-06-27 15:42:28.630 | DEBUG    | orchestrator.cache_manager:set:255 | 750:140153717373824 | Cache set for key: perf_test_9 (TTL: 60s)
2025-06-27 15:42:28.630 | DEBUG    | orchestrator.cache_manager:get:180 | 750:140153717373824 | Cache get operation started
2025-06-27 15:42:28.631 | DEBUG    | orchestrator.cache_manager:get:207 | 750:140153717373824 | Cache hit
2025-06-27 15:42:28.632 | INFO     | orchestrator.cache_manager:invalidate_pattern:289 | 750:140153717373824 | Invalidated 10 keys matching pattern: *
2025-06-27 15:42:28.633 | INFO     | orchestrator.cache_manager:disconnect:106 | 750:140153717373824 | Disconnected from Redis
2025-06-27 15:42:37.840 | INFO     | orchestrator.logging_config:__init__:33 | 760:139818005228416 | LoggingManager initialized
2025-06-27 15:42:37.841 | INFO     | orchestrator.cache_manager:__init__:37 | 760:139818005228416 | CacheManager initialized
2025-06-27 15:42:37.841 | DEBUG    | orchestrator.cache_manager:connect:76 | 760:139818005228416 | Attempting Redis connection
2025-06-27 15:42:37.865 | INFO     | orchestrator.cache_manager:connect:86 | 760:139818005228416 | Connected to Redis successfully
2025-06-27 15:42:37.884 | INFO     | orchestrator.logging_config:__init__:33 | 760:139818005228416 | LoggingManager initialized
2025-06-27 15:42:37.884 | INFO     | orchestrator.logging_config:setup_logging:298 | 760:139818005228416 | Logging system reconfigured
2025-06-27 15:42:37.893 | INFO     | agents.base:__init__:62 | 760:139818005228416 | Agent initialized
2025-06-27 15:42:37.901 | INFO     | agents.base:__init__:62 | 760:139818005228416 | Agent initialized
2025-06-27 15:42:37.913 | INFO     | agents.base:__init__:62 | 760:139818005228416 | Agent initialized
2025-06-27 15:42:37.916 | DEBUG    | agents.agent_normalization:execute:35 | 760:139818005228416 | Starting normalization execution
2025-06-27 15:42:37.918 | INFO     | agents.base:pre_execute:82 | 760:139818005228416 | Starting agent execution
2025-06-27 15:42:37.920 | DEBUG    | agents.agent_normalization:execute:45 | 760:139818005228416 | Checking cache for normalization result
2025-06-27 15:42:37.923 | DEBUG    | orchestrator.cache_manager:get:180 | 760:139818005228416 | Cache get operation started
2025-06-27 15:42:37.924 | DEBUG    | orchestrator.cache_manager:get:192 | 760:139818005228416 | Cache miss
2025-06-27 15:42:37.924 | DEBUG    | agents.agent_normalization:execute:60 | 760:139818005228416 | Validating input data
2025-06-27 15:42:37.927 | DEBUG    | agents.agent_normalization:execute:70 | 760:139818005228416 | Starting name normalization (fake mode)
2025-06-27 15:42:37.929 | DEBUG    | agents.agent_normalization:_normalize_name_fake:214 | 760:139818005228416 | Starting fake name normalization
2025-06-27 15:42:37.932 | DEBUG    | agents.agent_normalization:_normalize_name_fake:225 | 760:139818005228416 | Basic cleaning completed
2025-06-27 15:42:37.933 | DEBUG    | agents.agent_normalization:_normalize_name_fake:241 | 760:139818005228416 | Legal forms removed
2025-06-27 15:42:37.934 | DEBUG    | agents.agent_normalization:_normalize_name_fake:271 | 760:139818005228416 | Name normalization completed
2025-06-27 15:42:37.934 | DEBUG    | agents.agent_normalization:execute:78 | 760:139818005228416 | Name normalization completed
2025-06-27 15:42:37.935 | DEBUG    | agents.agent_normalization:execute:87 | 760:139818005228416 | Starting enterprise matching (fake mode)
2025-06-27 15:42:37.936 | DEBUG    | agents.agent_normalization:execute:95 | 760:139818005228416 | Enterprise matching completed
2025-06-27 15:42:37.937 | DEBUG    | agents.agent_normalization:execute:104 | 760:139818005228416 | Starting named entity extraction (fake mode)
2025-06-27 15:42:37.938 | DEBUG    | agents.agent_normalization:execute:112 | 760:139818005228416 | Named entity extraction completed
2025-06-27 15:42:37.939 | DEBUG    | agents.agent_normalization:execute:132 | 760:139818005228416 | Validating consolidated data
2025-06-27 15:42:37.940 | WARNING  | agents.agent_normalization:execute:141 | 760:139818005228416 | Data validation errors found
2025-06-27 15:42:37.941 | INFO     | agents.agent_normalization:execute:149 | 760:139818005228416 | Normalization execution successful
2025-06-27 15:42:37.942 | DEBUG    | agents.agent_normalization:execute:177 | 760:139818005228416 | Caching normalization result
2025-06-27 15:42:37.944 | DEBUG    | orchestrator.cache_manager:set:255 | 760:139818005228416 | Cache set for key: agent:normalization:Apple Inc:-8160694884195832059 (TTL: 3600s)
2025-06-27 15:42:37.944 | INFO     | agents.base:post_execute:101 | 760:139818005228416 | Agent execution completed
2025-06-27 15:42:37.945 | WARNING  | agents.base:post_execute:114 | 760:139818005228416 | Agent execution had errors
2025-06-27 15:42:37.947 | DEBUG    | agents.agent_identification:execute:32 | 760:139818005228416 | Starting identification execution
2025-06-27 15:42:37.948 | INFO     | agents.base:pre_execute:82 | 760:139818005228416 | Starting agent execution
2025-06-27 15:42:37.950 | DEBUG    | agents.agent_identification:execute:42 | 760:139818005228416 | Retrieving normalization data
2025-06-27 15:42:37.951 | DEBUG    | agents.agent_identification:execute:55 | 760:139818005228416 | Checking for existing SIREN
2025-06-27 15:42:37.952 | DEBUG    | agents.agent_identification:execute:67 | 760:139818005228416 | Using SIREN from normalization
2025-06-27 15:42:37.954 | DEBUG    | agents.agent_identification:execute:95 | 760:139818005228416 | Starting website URL search (fake mode)
2025-06-27 15:42:37.955 | DEBUG    | agents.agent_identification:execute:104 | 760:139818005228416 | Website URL search completed
2025-06-27 15:42:37.956 | INFO     | agents.agent_identification:execute:126 | 760:139818005228416 | Identification execution successful
2025-06-27 15:42:37.958 | INFO     | agents.base:post_execute:101 | 760:139818005228416 | Agent execution completed
2025-06-27 15:42:37.959 | DEBUG    | agents.agent_validation:execute:30 | 760:139818005228416 | Starting validation execution
2025-06-27 15:42:37.960 | INFO     | agents.base:pre_execute:82 | 760:139818005228416 | Starting agent execution
2025-06-27 15:42:37.961 | DEBUG    | agents.agent_validation:execute:40 | 760:139818005228416 | Validating input data
2025-06-27 15:42:37.962 | DEBUG    | agents.agent_validation:execute:50 | 760:139818005228416 | Starting conflict detection (fake mode)
2025-06-27 15:42:37.963 | DEBUG    | agents.agent_validation:execute:58 | 760:139818005228416 | Conflict detection completed
2025-06-27 15:42:37.964 | DEBUG    | agents.agent_validation:execute:66 | 760:139818005228416 | Starting conflict resolution (fake mode)
2025-06-27 15:42:37.965 | DEBUG    | agents.agent_validation:execute:74 | 760:139818005228416 | Conflict resolution completed
2025-06-27 15:42:37.966 | DEBUG    | agents.agent_validation:execute:82 | 760:139818005228416 | Calculating consistency score
2025-06-27 15:42:37.967 | DEBUG    | agents.agent_validation:execute:94 | 760:139818005228416 | Consistency score calculated
2025-06-27 15:42:37.969 | DEBUG    | agents.agent_validation:execute:101 | 760:139818005228416 | Identifying linked entities (fake mode)
2025-06-27 15:42:37.970 | DEBUG    | agents.agent_validation:execute:108 | 760:139818005228416 | Linked entities identification completed
2025-06-27 15:42:37.971 | DEBUG    | agents.agent_validation:execute:118 | 760:139818005228416 | Data quality score calculated
2025-06-27 15:42:37.972 | INFO     | agents.agent_validation:execute:137 | 760:139818005228416 | Validation execution successful
2025-06-27 15:42:37.973 | INFO     | agents.base:post_execute:101 | 760:139818005228416 | Agent execution completed
2025-06-27 15:42:37.975 | INFO     | orchestrator.cache_manager:disconnect:106 | 760:139818005228416 | Disconnected from Redis
